,low,high,length
4269,37027PR21,370230024,4809.2248667
4270,37027PR12,37027PR29,8292.69383441
4271,37027PR12,37027PR01,26500.9681457
4272,37027PR12,37027PR09,16195.873976
4273,37027PR16,37027PR29,481.57817152
4274,37027PR16,37027PR09,763.440232342
4275,37027PR24,37027PR25,9938.56005016
4276,37027PR24,37027PR05,12604.8362727
4277,37027PR24,37027PR28,4657.67790291
4278,37027PR24,37027PR14,14011.7932553
4279,37027PR24,370230011,10028.4122762
4280,37027PR29,37027PR22,11780.4395903
4281,37027PR29,37027PR06,6524.52607453
4282,37027PR29,37027PR01,11123.7388045
4283,37027PR29,37027PR05,0.0
4284,37027PR29,37027PR09,6936.11278236
4285,37027PR25,37027PR06,21975.4563697
4286,37027PR25,37027PR05,696.57818958
4287,37027PR25,370230022,3474.99907979
4288,37027PR25,370230011,3842.17348266
4289,37027PR22,37027PR06,9389.20953455
4290,37027PR22,37027PR01,16412.4986663
4291,37027PR06,37027PR05,9159.81158352
4292,37027PR13,37027PR05,16784.2624487
4293,37027PR13,37027PR28,45973.1404463
4294,37027PR13,37003B1,4679.4399815
4295,37027PR13,37003E,10938.7553362
4296,37027PR15,37027PR28,35568.7458333
4297,37027PR15,37027PR14,21897.1876024
4298,37027PR15,370230015,4844.85252764
4299,37027PR01,370230066,17532.4018741
4300,37027PR05,37027PR28,9026.1871994
4301,3706912,3706911,16009.264423
4302,3706912,3706915,24104.7722103
4303,3706912,3706902,16299.5025134
4304,3706912,37181SCRK,18398.0734474
4305,3706912,37181KITT,20843.1781873
4306,3706911,3706909,5265.3583652
4307,3706911,3706902,2051.81875201
4308,3706911,3706910,18313.9984832
4309,3706911,3706916,41246.3813575
4310,3706909,3706908,39163.274437
4311,3706909,3706910,45216.0934197
4312,3706909,3706916,13957.617748
4313,37107PH2,37107PH1,28288.2695053
4314,37107PH2,37103P06,19078.3334254
4315,37107PH1,37103P06,29639.0966
4316,37027PR28,37027PR14,1284.98262413
4317,37027PR28,37003B1,9284.86617492
4318,37027PR14,370230015,8435.82237477
4319,37027PR14,370230011,20417.7921668
4320,3706919,3706903,23421.6264015
4321,3706919,3706915,0.0
4322,3706919,3706918,13391.6910897
4323,3706919,3718319-05,10459.2963168
4324,3706919,3718319-03,8960.34775855
4325,3706903,3706915,37635.1203332
4326,3706903,3706918,0.0
4327,3706903,37181KITT,18994.982839
4328,3706915,3706902,24253.4676313
4329,3706915,3706914,26343.7620141
4330,3706915,3706918,18069.4704288
4331,3706915,3706917,0.0
4332,3706915,37181KITT,15475.0147765
4333,3706902,3706901,38112.0575625
4334,3706902,3706914,0.0
4335,3706902,3706908,0.0
4336,3706902,3706916,26870.327737
4337,3706902,3706905,21716.4780327
4338,3706902,3706917,10870.9256155
4339,3706906,3706907,20414.7931788
4340,3706906,3706908,25632.455189
4341,3706906,3706913,23168.8037436
4342,3706906,3706905,27154.0147171
4343,3706901,3706916,19044.4346072
4344,3706914,3706918,24682.3074338
4345,3706914,3706917,28754.6221947
4346,3706914,3718319-09,4778.2412169
4347,3706907,3706913,14539.2862846
4348,3706907,3706905,14223.7144179
4349,3706907,3706917,421.764618957
4350,3706907,3718309-03,4654.32009443
4351,3706907,3718309-01,17565.4537486
4352,3706908,3706916,16477.0702217
4353,3706908,3706905,30558.981801
4354,3706913,3718309-03,19520.3216982
4355,3706918,3718319-09,2796.7907514
4356,3706918,3718319-07,11221.5097412
4357,3706918,3718319-03,2582.40224687
4358,3706916,3706905,0.0
4359,3706905,3706917,30229.6535728
4360,3706917,3718319-09,16078.3739136
4361,3706917,3718309-01,13800.5283441
4362,3719904-RAM,3719906-JAC,20487.0322732
4363,3719904-RAM,3719903-EGY,37496.3900077
4364,3719904-RAM,3719905-GRE,6639.10233642
4365,3719904-RAM,3712107,38695.8607414
4366,3719904-RAM,3712102,2792.56962512
4367,3719909-SOU,3719910-PEN,23740.81687
4368,3719909-SOU,3719901-BUR,128.553872695
4369,3719909-SOU,3719908-CRA,41729.3229719
4370,3719909-SOU,37111PLEASA,15955.2071238
4371,3719909-SOU,37111FORT-1,27493.0802
4372,3719909-SOU,37111T.COVE,21207.1564688
4373,3719909-SOU,3712104,19667.8560716
4374,3719909-SOU,3702136.1,6628.34258471
4375,3719910-PEN,3719911-PRI,6969.44759843
4376,3719910-PEN,3719901-BUR,44283.8353341
4377,3719910-PEN,3702150.1,18148.537596
4378,3719910-PEN,3702136.1,16094.1109346
4379,3719911-PRI,3719901-BUR,22573.5967438
4380,3719911-PRI,3719902-CAN,35066.6307619
4381,3719911-PRI,3702150.1,17123.2861895
4382,3719901-BUR,3719908-CRA,20117.9649811
4383,3719901-BUR,3719902-CAN,724.661529562
4384,3719901-BUR,3719906-JAC,33151.1223003
4385,3719908-CRA,3719906-JAC,239.660786684
4386,3719908-CRA,3719907-BRU,24339.2740247
4387,3719908-CRA,3719905-GRE,5037.43634382
4388,3719908-CRA,3712104,22327.8579315
4389,3719908-CRA,3712109,14878.7929499
4390,3719902-CAN,3719906-JAC,12172.6045002
4391,3719902-CAN,3719903-EGY,45986.2886243
4392,3719906-JAC,3719903-EGY,10676.4990518
4393,3719906-JAC,3719905-GRE,26307.739389
4394,3719907-BRU,3719905-GRE,11202.0329519
4395,3719907-BRU,3712101,11090.784906
4396,3719907-BRU,3712109,13753.8883327
4397,3719907-BRU,3712108,16476.0229368
4398,3719905-GRE,3712108,19462.7997259
4399,3719905-GRE,3712102,21437.7901572
4400,3700112E,3700112W,0.0
4401,3700112E,3700106N,1867.97389672
4402,3700112E,37001063,1437.4500247
4403,3700112E,3700106W,1598.31157312
4404,3700112E,3700112N,10857.2278029
4405,3700112E,37001128,1949.72330278
4406,3700112E,3700112S,4706.80804191
4407,3700112W,37001126,1630.54654269
4408,3700112W,37001124,2401.40937175
4409,3700112W,3700112N,1072.71415635
4410,3700112W,37001128,7287.70081618
4411,3700112W,37001127,5184.22433375
4412,3700106N,37001063,8705.9736281
4413,3700106N,3700106W,809.906100233
4414,3700106N,3700106E,13027.739003
4415,3700106N,3700113,2778.60838423
4416,37001126,37001124,6957.61703123
4417,37001126,37001125,7125.86178362
4418,37001126,3700103S,975.978567242
4419,37001126,37001128,2028.39800982
4420,37001126,3700103C,763.60169314
4421,37001063,3700112N,5058.0968583
4422,37001063,3700105,8523.64782179
4423,37001063,3700113,8303.72180499
4424,37001063,37001127,124.861505922
4425,3700106W,370011210,1218.72792072
4426,3700106W,3700106E,2853.62659912
4427,3700106W,37001129,0.0
4428,3700106W,37001064,5818.06660214
4429,3700106W,3700112S,4630.99763953
4430,37001124,37001035,81.2649808142
4431,37001124,3700103C,1836.72916776
4432,37001124,37001127,7269.08245192
4433,370011210,37001125,6568.96009286
4434,370011210,37001129,13789.0816695
4435,370011210,37001064,0.0
4436,370011210,37001128,5967.12117505
4437,370011210,3700112S,2560.96996959
4438,3700103N,3700103W,11273.8427759
4439,3700103N,37001035,11445.6598913
4440,3700103N,3700103C,17005.2042875
4441,3700102,3700101,39385.9179244
4442,3700102,37001129,17756.5834951
4443,3700102,3700103S,20280.6818607
4444,3700102,37001064,6188.57940671
4445,3700102,3700107,5804.95958981
4446,3700106E,3700106S,14428.8761976
4447,3700106E,37001064,5475.71013199
4448,3700106E,3700113,8823.25898751
4449,3700106S,37001064,4974.43801492
4450,3700106S,37001103,2937.95292505
4451,3700106S,3700107,10712.8981499
4452,3700106S,3700113,4492.79412129
4453,3700106S,3700109N,3483.80117785
4454,3700112N,37001128,0.0
4455,3700112N,37001127,12785.3068983
4456,3700101,3700108S,3055.97117406
4457,3700101,3700108N,4120.25948669
4458,3700101,3700107,686.952986626
4459,3700101,370373,40047.0384928
4460,37001125,37001129,5193.83775942
4461,37001125,3700103S,1174.49398348
4462,37001125,37001128,3669.41838079
4463,37001129,3700103S,2782.25218441
4464,37001129,37001064,4401.90745696
4465,3700103S,3700103W,5430.3245723
4466,3700103S,3700103C,16660.4927401
4467,3700108S,3700108N,80682.9050979
4468,3700108S,37037MCH110,8387.69375117
4469,3700108S,370373,30218.155121
4470,3700108S,3703721,41129.3533969
4471,3700108N,3700107,36594.0700454
4472,37001064,3700107,11901.110703
4473,37001128,3700112S,3927.62430203
4474,3700103W,37001035,12367.8338803
4475,3700103W,3700103C,87.0558842047
4476,37001103,3700113,20828.3803749
4477,37001103,3700109N,30189.9888447
4478,3700107,3700109N,5318.06117659
4479,3700104,3700105,7735.92388502
4480,3700104,37001035,32740.9822546
4481,3700104,37001127,9346.2566255
4482,3700104,37157WM,496.495402178
4483,3700105,3700113,9992.29796001
4484,3700105,37001127,11744.0428466
4485,37001035,3700103C,6649.42062571
4486,37001035,37001127,3127.9567948
4487,37111N.COVE,37111MAR-1,0.0
4488,37111N.COVE,37111T.COVE,27046.5359003
4489,37111N.COVE,370230018,18986.778458
4490,37111N.COVE,370230062,10641.7593337
4491,37111N.COVE,370230019,25430.9919702
4492,37111N.COVE,3712104,30295.3870826
4493,37111DYSART,37111GLENWD,14887.8175926
4494,37111DYSART,37111HIGGIN,30023.5288332
4495,37111DYSART,37111NEBO,13941.7102843
4496,37111DYSART,370230052,14873.487517
4497,37111DYSART,3716104A,12854.298079
4498,37111DYSART,3716110A,9979.01611506
4499,37111DYSART,3716103A,5078.1584602
4500,37111GLENWD,37111M.COVE,24082.3696336
4501,37111GLENWD,37111HIGGIN,24938.0639482
4502,37111GLENWD,37111WEST-M,18850.310174
4503,37111GLENWD,3716104A,39253.6113039
4504,37111GLENWD,3716116A,2015.20697089
4505,37111M.COVE,37111WEST-M,30577.6105331
4506,37111M.COVE,37111CCREEK,36374.9539558
4507,37111M.COVE,37111FORT-2,12196.4527857
4508,37111M.COVE,3716116A,55704.8479337
4509,37111MAR-5,37111PLEASA,11535.6493207
4510,37111MAR-5,37111MAR-1,10312.705371
4511,37111MAR-5,37111WEST-M,4619.98884065
4512,37111MAR-5,37111MAR-2,7673.8851833
4513,37111PLEASA,37111FORT-1,46572.5699654
4514,37111PLEASA,37111MAR-1,8664.40716769
4515,37111PLEASA,37111WEST-M,22945.1392021
4516,37111PLEASA,37111FORT-2,0.0
4517,37111PLEASA,37111T.COVE,48519.3050382
4518,37111FORT-1,37111WEST-M,0.0
4519,37111FORT-1,37111FORT-2,61548.7427092
4520,37111FORT-1,3702136.1,25086.4206416
4521,37111MAR-1,37111MAR-4,114.621674027
4522,37111MAR-1,37111MAR-3,22806.6837883
4523,37111MAR-1,37111MAR-2,5266.32889721
4524,37111MAR-1,37111NEBO,22218.8891965
4525,37111MAR-1,37111T.COVE,29066.7953093
4526,37111MAR-1,370230019,20049.0357197
4527,37111MAR-4,37111HIGGIN,15826.4377365
4528,37111MAR-4,37111MAR-3,15494.1641142
4529,37111MAR-4,37111WEST-M,3016.07886031
4530,37111MAR-4,37111MAR-2,4291.79084414
4531,37111MAR-4,37111NEBO,1820.21293884
4532,37111HIGGIN,37111WEST-M,73.1402323421
4533,37111HIGGIN,37111NEBO,19840.242815
4534,37111MAR-3,37111NEBO,5940.38600742
4535,37111WEST-M,37111FORT-2,12038.6798157
4536,37111WEST-M,37111MAR-2,15370.2697742
4537,37111CCREEK,37111FORT-2,63359.410777
4538,37111CCREEK,3702137.1,35938.1402714
4539,37111CCREEK,3716116A,157.012131844
4540,37111CCREEK,3716106A,4954.10316469
4541,37111FORT-2,3702137.1,8678.99242061
4542,37111FORT-2,3702136.1,13930.7736513
4543,37111NEBO,370230019,23120.7172979
4544,37111NEBO,370230052,3255.94731745
4545,37111T.COVE,370230019,0.0
4546,37111T.COVE,3712104,32696.1875827
4547,37037PIT113,3703715,20701.8651259
4548,37037PIT113,3703718,5560.69145462
4549,37037PIT113,3703745,30819.1413516
4550,37037PIT113,3703742,11222.718606
4551,37037PIT113,37037MCH110,6871.68594856
4552,37037PIT113,3703721,43117.9440316
4553,37037PIT113,3703730,38510.2358434
4554,37037PIT113,3703720,30716.9436772
4555,3703715,3703778,13421.9288355
4556,3703715,3703742,8569.50100381
4557,3703715,37037MCH110,35547.7495144
4558,370376,370379,8678.19761125
4559,370376,3703785,12831.3924262
4560,370376,3703724,34018.4793272
4561,370376,37125DHR,22558.3582022
4562,37037NWM117,3703778,27568.3570746
4563,37037NWM117,37037MCH110,6796.62541755
4564,37037NWM117,3703775,16647.9994052
4565,3703778,3703742,29179.7017995
4566,3703778,37037MCH110,2850.01105807
4567,3703778,3703775,468.312917806
4568,370379,3703718,37456.4461022
4569,370379,3703785,18426.1360698
4570,370379,3703724,40791.3358658
4571,370379,37037ESC114,40257.1211203
4572,370379,3703730,20260.9016926
4573,3703718,3703745,20000.6690282
4574,3703718,3703724,18315.7194183
4575,3703718,3703730,22779.1429766
4576,3703718,37125CAR,26170.7153153
4577,3703718,37105D,59451.9718909
4578,3703745,3703720,18896.9081419
4579,3703745,37105D,25867.1822069
4580,3703745,37105B,21884.2652684
4581,3703742,3703720,44771.8654839
4582,3703742,3703775,29149.7783914
4583,3703742,3718320-12,4465.19214983
4584,3703742,3718320-11,3713.8661999
4585,3703742,3718320-02,2497.51291171
4586,3703742,3718303-00,5306.80583617
4587,37037MCH110,3703721,21404.0288183
4588,370373,3703785,10137.4730864
4589,370373,3703721,9090.90817513
4590,370373,37037ESC114,52949.8887511
4591,370373,3703730,1752.33674903
4592,3703785,37037ESC114,28679.2903006
4593,3703724,37125DHR,23357.7359328
4594,3703724,37125CAR,3068.00514488
4595,3703721,3703730,30316.5911089
4596,37037ESC114,3703730,31754.9626101
4597,3703720,37105E,26248.0199025
4598,3703720,37105B,36384.633233
4599,3703720,3718306-01,9356.21513315
4600,3703720,3718303-00,31326.7270192
4601,3703775,3718320-02,10691.6100261
4602,37181WATK,37181WH2,830.201824834
4603,37181WATK,37181DABN,19197.0769895
4604,37181WATK,37181HTOP,4276.19711117
4605,37181WATK,37181KITT,27034.6898349
4606,37181WH2,37181DABN,13999.7015942
4607,37181WH2,37181WMSB,10492.8695933
4608,37181WH2,37181NH2,4465.66198431
4609,37181WH2,37181HTOP,6961.10977275
4610,37181WH2,37181NH1,3728.02841038
4611,37181WH2,37181WH1,18460.9817422
4612,37181SH1,37181SH2,15705.8545792
4613,37181SH1,37181EH1,8560.83114925
4614,37181SH1,37181HTOP,13461.0326747
4615,37181SH1,37181NH1,4401.21134401
4616,37181SH1,37181WH1,10077.2050779
4617,37181TWNS,37181MIDD,18683.3635046
4618,37181TWNS,37181WMSB,49620.4515919
4619,37181MIDD,37181SCRK,25349.5818254
4620,37181MIDD,37181WMSB,12788.2247001
4621,37181MIDD,37181NH2,24250.7237246
4622,37181DABN,37181WMSB,24390.3231626
4623,37181SCRK,37181SH2,7839.26282101
4624,37181SCRK,37181NH2,5612.62407437
4625,37181SCRK,37181EH2,3072.53747355
4626,37181SCRK,37181KITT,15257.0222784
4627,37181SH2,37181EH1,1976.39668663
4628,37181SH2,37181HTOP,2748.5337755
4629,37181SH2,37181EH2,3395.55051429
4630,37181SH2,37181KITT,6102.13949351
4631,37181EH1,37181NH2,0.0
4632,37181EH1,37181NH1,6339.71433501
4633,37181EH1,37181EH2,14623.7524177
4634,37181WMSB,37181NH2,6636.08145873
4635,37181NH2,37181NH1,11342.9618508
4636,37181NH2,37181EH2,8475.94820619
4637,37181HTOP,37181WH1,498.148844474
4638,37181HTOP,37181KITT,22457.7959826
4639,37181NH1,37181EH2,0.0
4640,37181NH1,37181WH1,3788.15583357
4641,370230029,370230036,1997.28763848
4642,370230029,370230064,33551.7155406
4643,370230029,370230012,50903.2943718
4644,370230029,37045CASAR,39989.426332
4645,370230029,37045MULLS,19090.6129116
4646,370230018,370230062,38691.8844681
4647,370230001,370230021,6726.84356102
4648,370230001,370230066,23490.2962997
4649,370230001,370230038,6079.36798923
4650,370230001,370230024,8960.40579344
4651,370230001,370230003,16951.6271779
4652,370230051,370230040,6548.09258382
4653,370230051,370230019,6643.78314901
4654,370230051,370230020,11873.7371766
4655,370230051,370230052,16824.4618775
4656,370230051,370230047,29205.4009576
4657,370230051,370230053,19756.6739214
4658,370230021,370230036,0.0
4659,370230021,370230024,16536.7729135
4660,370230021,370230003,6457.61890089
4661,370230021,370230012,7090.79789318
4662,370230040,370230034,12468.5021323
4663,370230040,370230047,12645.1090125
4664,370230040,370230053,6304.3880066
4665,370230040,370230070,9386.23714026
4666,370230040,370230065,5813.42583325
4667,370230062,370230019,4163.69299186
4668,370230062,370230020,40091.1264453
4669,370230062,370230066,12024.7765727
4670,370230062,370230047,22110.6143792
4671,370230062,370230048,3522.65141866
4672,370230013,370230015,14400.8362446
4673,370230013,370230011,633.760226614
4674,370230013,370230014,15395.383706
4675,370230013,370230012,22610.3818194
4676,370230019,370230020,42896.3257929
4677,370230019,370230052,12914.8064493
4678,370230020,370230047,7161.40172603
4679,370230052,370230053,29709.6957105
4680,370230052,3716110A,10478.5562621
4681,370230066,370230048,36746.5410047
4682,370230066,370230038,12057.9048701
4683,370230034,370230047,2775.58381794
4684,370230034,370230048,0.0
4685,370230034,370230031,11210.0675144
4686,370230034,370230070,14044.1217186
4687,370230022,370230024,41937.504044
4688,370230022,370230011,3204.24875165
4689,370230022,370230014,8960.77300461
4690,370230047,370230048,46589.6584228
4691,370230047,370230031,0.0
4692,370230048,370230038,4815.39502411
4693,370230048,370230031,9876.47313632
4694,370230048,370230035,8743.09641877
4695,370230036,370230038,2744.13611042
4696,370230036,370230039,17948.5041098
4697,370230036,370230064,21384.3827791
4698,370230036,370230070,1230.66032662
4699,370230036,370230003,10943.4744501
4700,370230036,370230012,74.2416370405
4701,370230036,370230065,8595.55527319
4702,370230038,370230031,4777.23248367
4703,370230038,370230035,11174.1902024
4704,370230038,370230039,14821.636509
4705,370230038,370230003,8003.96553414
4706,370230031,370230035,14905.4361636
4707,370230031,370230039,7718.81226484
4708,370230031,370230070,3352.64679594
4709,370230024,370230014,5634.58574861
4710,370230024,370230012,14821.3255402
4711,370230015,370230011,15845.3556888
4712,370230039,370230070,3147.60878427
4713,370230011,370230014,21905.404712
4714,370230053,370230064,4660.01842006
4715,370230053,370230065,10494.5739165
4716,370230053,3716110A,19428.2425152
4717,370230064,370230065,30243.7032931
4718,370230064,37045CASAR,890.1096653
4719,370230064,3716110A,27856.777448
4720,370230070,370230065,23937.3085521
4721,370230003,370230012,0.0
4722,370230014,370230012,22569.6844496
4723,371670008,371670013,12660.7996685
4724,371670008,371670007,7466.53642398
4725,371670008,371670010,2477.52888148
4726,371670008,371670003,7134.32983821
4727,371670008,371670002,532.20627269
4728,371670013,371670007,12243.2391763
4729,371670013,371670028,1587.90821181
4730,371670013,371670012,7917.0446742
4731,371670013,371670010,50610.3803139
4732,371670013,371670020,11445.7121081
4733,371670013,371670014,12982.6848985
4734,371670013,371670026,31464.3656634
4735,371670013,371670021,20365.470746
4736,371670013,371670027,9229.36574991
4737,371670013,371670002,0.0
4738,371670007,371670014,17693.7655996
4739,371670007,371670003,7416.57906137
4740,371670007,371670016,7716.07053552
4741,371670023,371670020,21162.7429812
4742,371670023,371670024,14569.674651
4743,371670023,371670021,12933.0975478
4744,371670023,371670022,58910.1964245
4745,371670023,371670025,20162.0413502
4746,371670023,37179011,9575.6336432
4747,371670028,371670026,30184.2358461
4748,371670028,371670027,39341.1066895
4749,371670028,3715314,0.0
4750,371670012,371670017,9511.4890827
4751,371670012,371670019,20402.9074676
4752,371670012,371670010,0.0
4753,371670012,371670020,8641.88905807
4754,371670012,371670011,10567.5857245
4755,371670012,371670002,13623.9023587
4756,371670015,371670014,32873.4425205
4757,371670015,371670016,39793.0292224
4758,371670017,371670019,8761.88330862
4759,371670017,371670018,29283.8856843
4760,371670017,371670011,5498.06648145
4761,371670017,371670016,23063.0426586
4762,371670017,3705756,0.0
4763,371670019,371670018,27980.1988406
4764,371670019,371670020,33213.3258364
4765,371670019,3702507-00,9804.47202251
4766,371670019,3702508-00,8690.44383197
4767,371670010,371670002,13922.5601122
4768,371670018,3702507-00,11083.9593526
4769,371670020,371670024,13885.9463263
4770,371670020,371670021,24876.0420877
4771,371670020,3702508-00,8719.96043487
4772,371670020,3702509-00,3204.48941838
4773,371670024,371670025,28037.8400544
4774,371670024,3702510-00,5319.2080564
4775,371670024,3702509-00,14952.2649033
4776,3705901,3705902,41208.2976383
4777,3705901,3705903,33340.0459747
4778,3705901,3705909,11599.8573567
4779,3705901,3705914,11891.1834108
4780,3705901,37097TB,2645.75967147
4781,3705901,37097EM,1059.71168839
4782,3705902,3705904,14583.9182402
4783,3705902,3705909,10305.1235859
4784,3705902,37097TB,3447.87482275
4785,3705903,3705905,13853.2412174
4786,3705903,3705914,23765.932415
4787,3705903,37197DCRK,10783.2155237
4788,3705903,37197SLIB,26437.4430795
4789,3705903,37097EM,5773.29860135
4790,3705904,3705907,19151.984002
4791,3705904,3705909,15008.2790761
4792,3705905,3705912,37825.4129094
4793,3705905,3705913,4828.58874636
4794,3705905,3705914,30101.3643631
4795,3705905,37197SLIB,34614.4280114
4796,3705906,3705907,20805.3153659
4797,3705906,3705909,6117.59821556
4798,3705906,3705910,18466.8385
4799,3705906,3705911,37675.2507057
4800,3705906,3705914,424.628521967
4801,3705906,3705750,4145.45697355
4802,3705906,3705748,31228.4670132
4803,3705906,3705778,30223.5845409
4804,3705907,3705909,21610.2140906
4805,3705907,3705778,14033.2744454
4806,3705907,3705706,19452.9739985
4807,3705908,3705909,13395.2008617
4808,3705908,3705914,58838.7869829
4809,3705909,3705914,24431.6503055
4810,3705910,3705911,24639.898592
4811,3705910,3705913,5868.69236698
4812,3705910,3705750,3639.99822145
4813,3705910,3705784,11500.9138133
4814,3705911,3705912,35813.7831659
4815,3705911,3705913,87.6217563953
4816,3705911,3705914,22716.0147537
4817,3705912,3705913,12968.947684
4818,3705912,3705914,10788.399138
4819,371670014,371670027,18904.4916214
4820,371670014,371670016,1198.97348489
4821,371670026,371670021,12998.3593605
4822,371670026,371670022,4986.69511461
4823,371670021,371670022,10261.0065763
4824,371670003,371670011,5310.19027334
4825,371670003,371670016,6898.21474995
4826,371670003,371670002,2312.47364029
4827,371670022,37179011,25778.3108989
4828,371670011,371670016,12287.2162655
4829,371670011,371670002,3641.00576119
4830,371670025,3702510-00,19871.3816555
4831,371670025,37179012,28568.8482782
4832,371670025,37179011,21191.8631081
4833,37195PRWC,37195PRWB,4014.23383455
4834,37195PRWC,37195PRWA,3513.03329775
4835,37195PRWC,37195PRWJ,633.000185727
4836,37195PRWC,37195PRWK,477.939199655
4837,37195PRWC,37195PRWD,3853.07604088
4838,37195PRWC,37195PRWI,3551.41935138
4839,37195PRWB,37195PRWA,2812.16386247
4840,37195PRWB,37195PRWH,4405.05605822
4841,37195PRWB,37195PRWQ,303.796854701
4842,37195PRWB,37195PRWI,4817.34163232
4843,37195PRWB,37195PRWR,1170.79719151
4844,37195PRWP,37195PRWL,4259.60418426
4845,37195PRWP,37195PRTA,4409.98147333
4846,37195PRWP,37195PRWJ,7366.27322022
4847,37195PRWP,37195PRWK,7183.62719122
4848,37195PRWL,37195PRTA,4762.59020674
4849,37195PRWL,37195PRWM,4744.29208438
4850,37195PRWL,37195PRWK,2607.41724489
4851,37195PRWL,37195PRWD,3591.5714044
4852,37195PROL,37195PRBL,10681.6361476
4853,37195PROL,37195PRSP,43792.7818881
4854,37195PROL,37195PRTA,24998.5341128
4855,37195PROL,37195PRWJ,5700.19612249
4856,37195PROL,37195PRCR,24152.5203725
4857,37195PRWA,37195PRWE,5585.65060219
4858,37195PRWA,37195PRWD,2998.87569483
4859,37195PRWA,37195PRWR,771.821721412
4860,37195PRWE,37195PRTO,11258.6607961
4861,37195PRWE,37195PRWM,10151.0705668
4862,37195PRWE,37195PRWD,2134.47463015
4863,37195PRWE,37195PRWR,12193.806902
4864,37195PRBL,37195PRWJ,6366.38386855
4865,37195PRBL,37195PRWH,13833.216747
4866,37195PRBL,37195PRWI,12599.5017241
4867,37195PRBL,37195PRCR,26086.7826282
4868,37195PRBL,37195PRST,36565.3463772
4869,37195PRSP,37195PRCR,25099.0895655
4870,37195PRWN,37195PRWH,7283.71245031
4871,37195PRWN,37195PRWQ,5917.49947099
4872,37195PRWN,37195PRGA,9903.16116431
4873,37195PRWN,37195PRWR,13766.2382966
4874,37195PRWN,37195PRST,11985.7679088
4875,37195PRTO,37195PRTA,5912.26888944
4876,37195PRTO,37195PRWM,2599.14108116
4877,37195PRTO,37195PRGA,43596.1031973
4878,37195PRTO,37195PRWR,15130.3892816
4879,37195PRTO,370651001,0.0
4880,37195PRTO,370651401,22198.4783213
4881,37195PRTO,370651301,13130.225136
4882,37195PRTA,37195PRWJ,3739.44652397
4883,37195PRTA,37195PRWM,10864.2332199
4884,37195PRSA,37195PRGA,39769.4886044
4885,37195PRSA,37195PRST,18481.7806064
4886,37195PRSA,370650901,21817.2736109
4887,37195PRWJ,37195PRWK,3848.32982117
4888,37195PRWJ,37195PRWI,13538.8878665
4889,37195PRWH,37195PRWQ,4041.95566653
4890,37195PRWH,37195PRWI,5436.47149859
4891,37195PRWH,37195PRST,8394.9291508
4892,37195PRWM,37195PRWD,2908.8836952
4893,37195PRWK,37195PRWD,2575.79093962
4894,37195PRWQ,37195PRWR,4273.07377241
4895,37195PRGA,37195PRWR,3585.39597256
4896,37195PRGA,37195PRST,9662.04188343
4897,37195PRGA,370651001,4863.77475957
4898,37195PRGA,370651301,0.0
4899,37195PRGA,370650901,3013.66835981
4900,37197BNVL,37197DCRK,9425.14684649
4901,37197BNVL,37197NFAL,6049.83124308
4902,37197BNVL,37197NKNB,30549.0883291
4903,37197BNVL,37197NLIB,26303.3646797
4904,37197BNVL,37197SFAL,5471.60408197
4905,37197BNVL,37197SKNB,1054.31311614
4906,37197DCRK,37197NBCK,6915.06370347
4907,37197DCRK,37197NLIB,16460.5108323
4908,37197DCRK,37197SBCK,10927.7576275
4909,37197DCRK,37197SKNB,17551.2709962
4910,37197DCRK,37197SLIB,20706.4642007
4911,37197DCRK,37097EM,22172.583479
4912,37197EBND,37197FBSH,44132.0861628
4913,37197EBND,37197NFAL,22386.1734935
4914,37197EBND,37197SFAL,18395.3253854
4915,37197FBSH,37197NLIB,12238.5224638
4916,37197FBSH,37197SFAL,17416.4930756
4917,37197FBSH,37197SLIB,27676.0014216
4918,37197NBCK,37197SBCK,43880.1119122
4919,37197NBCK,37197SKNB,37209.3143046
4920,37197NFAL,37197SFAL,36045.0069511
4921,37197NKNB,37197SKNB,53023.9452457
4922,37197NLIB,37197SFAL,18669.6824437
4923,37197NLIB,37197SLIB,36549.2126416
4924,37197SBCK,37097EM,18727.6919345
4925,37197SBCK,37097UG,28083.0072327
4926,37045WACO,37045S5,25862.5085916
4927,37045WACO,37045FALSTN,15595.7546136
4928,37045WACO,37045OAKGR,34943.2531851
4929,37045WACO,3707137,17226.9191973
4930,37045WACO,3707136,16202.7620357
4931,37045CASAR,37045POLKVL,44987.7109686
4932,37045CASAR,37045MULLS,38216.3415311
4933,37045CASAR,3716110A,5249.66048208
4934,37045LAWNDL,37045S5,275.884074069
4935,37045LAWNDL,37045POLKVL,35806.7932572
4936,37045LAWNDL,37045MULLS,11754.9809153
4937,37045LAWNDL,37045S8,5546.72320605
4938,37045LAWNDL,37045FALSTN,25832.4778615
4939,37045LAWNDL,37045S4,26366.5572483
4940,37045S5,37045S8,8625.08508199
4941,37045S5,37045S6,14152.0414416
4942,37045S5,37045FALSTN,8484.90799971
4943,37045S5,37045S1,4866.55942781
4944,37045S5,37045OAKGR,8069.65733528
4945,37045S5,37045S2,2096.1984154
4946,37045S5,37045BETHWR,0.0
4947,37045POLKVL,37045MULLS,11595.5036536
4948,37045POLKVL,37045LATT,11646.1034278
4949,37045POLKVL,37045KINGST,32942.4565302
4950,37045POLKVL,37045S4,198.179009856
4951,37045POLKVL,3716110A,4720.49074114
